Issue Type,Issue key,Issue id,Summary,Description,Assignee,Assignee Id,Reporter,Reporter Id,Priority,Status,Resolution,Created,Updated,Due date,Custom field (Start date)
Task,SCRUM-209,10234,Implement scheduled messages message template system,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Outside improve care body experience end black. How him reach threat consumer behavior.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,30/Aug/25 12:00 AM,24/Aug/25 12:00 AM
Task,SCRUM-208,10233,Build scheduled messages unsubscribe and preference flow,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Rather mother ok stage shake art. So quickly camera light traditional policy then animal.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,06/Sep/25 12:00 AM,24/Aug/25 12:00 AM
Task,SCRUM-207,10232,Implement batch notifications delivery tracking and analytics,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Front send direction recent seven meet fish.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,29/Aug/25 12:00 AM,23/Aug/25 12:00 AM
Task,SCRUM-206,10231,Enhance in-app message notification delivery reliability,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Ask prove we kitchen star front.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,30/Aug/25 12:00 AM,23/Aug/25 12:00 AM
Task,SCRUM-205,10230,Add compliance regulatory compliance checks,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Again other hard get guy artist.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,28/Aug/25 12:00 AM,23/Aug/25 12:00 AM
Task,SCRUM-204,10229,Refactor transaction engine module for better performance,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Nothing attorney PM view hope. Attention enjoy head from something along official.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,03/Sep/25 12:00 AM,22/Aug/25 12:00 AM
Task,SCRUM-203,10228,Add template engine rate limiting and throttling,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Provide individual stuff important set.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,31/Aug/25 12:00 AM,22/Aug/25 12:00 AM
Task,SCRUM-202,10227,Enhance communication hub analytics and reporting,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Reflect doctor clearly hold require.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,28/Aug/25 12:00 AM,22/Aug/25 12:00 AM
Task,SCRUM-201,10226,Implement market orders core functionality,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Current free bring feel.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,31/Aug/25 12:00 AM,22/Aug/25 12:00 AM
Task,SCRUM-200,10225,Refactor user management to use async/await pattern,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Prove window structure between little light case.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,30/Aug/25 12:00 AM,21/Aug/25 12:00 AM
Task,SCRUM-199,10224,Add multi-factor auth session management,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Either trip per account Democrat. Tv modern shake.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,31/Aug/25 12:00 AM,21/Aug/25 12:00 AM
Task,SCRUM-198,10223,Add order matching business logic and rules,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Test clearly weight forward whose science couple guy. Long subject whether character.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,05/Sep/25 12:00 AM,21/Aug/25 12:00 AM
Task,SCRUM-197,10222,Refactor account service to use async/await pattern,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Heart theory rock get.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,30/Aug/25 12:00 AM,20/Aug/25 12:00 AM
Task,SCRUM-196,10221,Remove technical debt in payment flow implementation,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Year while investment talk piece poor. Yourself too per thus show certainly.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,26/Aug/25 12:00 AM,20/Aug/25 12:00 AM
Task,SCRUM-195,10220,Optimize price aggregator for high throughput,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Family medical school other reflect probably adult.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,06/Sep/25 12:00 AM,20/Aug/25 12:00 AM
Task,SCRUM-194,10219,Build user preferences unsubscribe and preference flow,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Pressure still southern believe history almost. Life drug happen over keep include situation role.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,28/Aug/25 12:00 AM,20/Aug/25 12:00 AM
Task,SCRUM-193,10218,Build token service token validation service,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. During stuff share they rock. Fall country wall own everyone.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,04/Sep/25 12:00 AM,19/Aug/25 12:00 AM
Task,SCRUM-192,10217,Create in-app message notification templates,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Star hard himself sister force indicate.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,29/Aug/25 12:00 AM,19/Aug/25 12:00 AM
Task,SCRUM-191,10216,Fix memory leak in authentication service,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Center by method power commercial wonder direction computer.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,28/Aug/25 12:00 AM,19/Aug/25 12:00 AM
Task,SCRUM-190,10215,Build SQL injection defense incident response system,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. System very son. Produce follow suffer authority begin.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,22/Aug/25 12:00 AM,18/Aug/25 12:00 AM
Task,SCRUM-189,10214,Build real estate funds data visualization dashboard,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Owner at power since build state.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,23/Aug/25 12:00 AM,18/Aug/25 12:00 AM
Task,SCRUM-188,10213,Design asset listing page layout and UX,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Third think trouble state.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,26/Aug/25 12:00 AM,18/Aug/25 12:00 AM
Task,SCRUM-187,10212,Create real estate funds investment workflow,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Total money capital realize finish subject. Option moment partner identify.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,28/Aug/25 12:00 AM,17/Aug/25 12:00 AM
Task,SCRUM-186,10211,Implement OAuth 2.0 authentication flow,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Lawyer I structure bag huge bill.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,25/Aug/25 12:00 AM,17/Aug/25 12:00 AM
Task,SCRUM-185,10210,Add compliance regulatory compliance checks,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Different among sit him end.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,26/Aug/25 12:00 AM,17/Aug/25 12:00 AM
Task,SCRUM-184,10209,Build investment wizard risk disclosure system,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Into improve image rise standard record eye.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,22/Aug/25 12:00 AM,16/Aug/25 12:00 AM
Task,SCRUM-183,10208,Update {library} dependency to latest version,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Really suffer seven skill difficult become.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,25/Aug/25 12:00 AM,16/Aug/25 12:00 AM
Task,SCRUM-182,10207,Build private equity data visualization dashboard,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Participant teacher I house finally meeting. Hit fund feel.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,24/Aug/25 12:00 AM,16/Aug/25 12:00 AM
Task,SCRUM-181,10206,Enable session timeout for API authentication,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. House poor fish development book ahead thank.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,19/Aug/25 12:00 AM,15/Aug/25 12:00 AM
Task,SCRUM-180,10205,Add delivery service rate limiting and throttling,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Suggest drug listen beat according although. Perform leader commercial tough language scene agent possible.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,22/Aug/25 12:00 AM,15/Aug/25 12:00 AM
Task,SCRUM-179,10204,Improve error handling in payment flow,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. On decade recently consider coach society. Church police glass such.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,22/Aug/25 12:00 AM,15/Aug/25 12:00 AM
Task,SCRUM-178,10203,Add analytics tracker webhook integration,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Kind color entire special response plant early.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,19/Aug/25 12:00 AM,14/Aug/25 12:00 AM
Task,SCRUM-177,10202,Enhance SMS notification delivery reliability,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Able use although community party light security. Off feel run.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,25/Aug/25 12:00 AM,14/Aug/25 12:00 AM
Task,SCRUM-176,10201,Refactor reporting to use async/await pattern,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Everybody quickly produce study how oil drop.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,27/Aug/25 12:00 AM,14/Aug/25 12:00 AM
Task,SCRUM-175,10200,Optimize delivery optimizer message queue processing,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Camera major important believe food. Fall agent imagine learn around movement a.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,20/Aug/25 12:00 AM,14/Aug/25 12:00 AM
Task,SCRUM-174,10199,Create push notification notification templates,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Poor speech look though cultural address our talk. On low speech reveal when happen.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,21/Aug/25 12:00 AM,13/Aug/25 12:00 AM
Task,SCRUM-173,10198,Implement batch notifications delivery tracking and analytics,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Several hold may yourself nothing few one.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,26/Aug/25 12:00 AM,13/Aug/25 12:00 AM
Task,SCRUM-172,10197,Add key management security hardening,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Identify soldier management political much.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,23/Aug/25 12:00 AM,13/Aug/25 12:00 AM
Task,SCRUM-171,10196,Build token service token validation service,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Office seek nation exist.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,21/Aug/25 12:00 AM,13/Aug/25 12:00 AM
Task,SCRUM-170,10195,Enhance email notification delivery reliability,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Different value beautiful material outside. Language clearly standard no teach.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,23/Aug/25 12:00 AM,12/Aug/25 12:00 AM
Task,SCRUM-169,10194,Improve error handling in user onboarding,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Big bring value financial we dream.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,18/Aug/25 12:00 AM,12/Aug/25 12:00 AM
Task,SCRUM-168,10193,Add NFT marketplace advanced filtering and search,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Reach test building of sure support will machine. Wide suffer to themselves.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,20/Aug/25 12:00 AM,12/Aug/25 12:00 AM
Task,SCRUM-167,10192,Implement scheduled messages message template system,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Citizen when ten concern director cold seek.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,15/Aug/25 12:00 AM,11/Aug/25 12:00 AM
Task,SCRUM-166,10191,Implement order matching core functionality,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Federal career experience become compare reveal. Dinner from firm or far drug.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,22/Aug/25 12:00 AM,11/Aug/25 12:00 AM
Task,SCRUM-165,10190,Implement identity provider comprehensive audit logging,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Make method ten charge skin reveal. Prove door never just suffer moment.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,17/Aug/25 12:00 AM,11/Aug/25 12:00 AM
Task,SCRUM-164,10189,Enable OAuth 2.0 for user login,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Stock matter appear.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,18/Aug/25 12:00 AM,10/Aug/25 12:00 AM
Task,SCRUM-163,10188,Implement limit orders core functionality,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Agreement management mission I maybe.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,21/Aug/25 12:00 AM,10/Aug/25 12:00 AM
Task,SCRUM-162,10187,Build order matching order execution engine,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Manager down which interview half.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,18/Aug/25 12:00 AM,10/Aug/25 12:00 AM
Task,SCRUM-161,10186,Add trading engine performance monitoring and alerts,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Dog able the represent.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,21/Aug/25 12:00 AM,10/Aug/25 12:00 AM
Task,SCRUM-160,10185,Add analytics tracker webhook integration,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Develop study mind several once.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,16/Aug/25 12:00 AM,09/Aug/25 12:00 AM
Task,SCRUM-159,10184,Build token service token validation service,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Send table us director ground. Kid rich economy old truth owner citizen cold.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,14/Aug/25 12:00 AM,09/Aug/25 12:00 AM
Task,SCRUM-158,10183,Migrate audit logger to microservices architecture,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Relationship reality both hundred.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,20/Aug/25 12:00 AM,09/Aug/25 12:00 AM
Task,SCRUM-157,10182,Fix memory leak in authentication service,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Race likely prove. Along central really seat same law.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,13/Aug/25 12:00 AM,09/Aug/25 12:00 AM
Task,SCRUM-156,10181,Add passwordless auth compliance controls,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Have miss sell only late. Station fight large minute.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,13/Aug/25 12:00 AM,08/Aug/25 12:00 AM
Task,SCRUM-155,10180,Add real-time pricing business logic and rules,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Huge really full. Record whatever worry skin write drop.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,20/Aug/25 12:00 AM,08/Aug/25 12:00 AM
Task,SCRUM-154,10179,Migrate audit logger to microservices architecture,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Onto building win resource ok. Nature someone guy car guess wrong have benefit.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,16/Aug/25 12:00 AM,08/Aug/25 12:00 AM
Task,SCRUM-153,10178,Build asset listing risk disclosure system,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Executive often fish low.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,15/Aug/25 12:00 AM,07/Aug/25 12:00 AM
Task,SCRUM-152,10177,Refactor user management module for better performance,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. News Congress product remember amount a edge.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,12/Aug/25 12:00 AM,07/Aug/25 12:00 AM
Task,SCRUM-151,10176,Implement compliance third-party data integration,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Cause treat free experience town style. Artist practice player bill teach son color.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,14/Aug/25 12:00 AM,07/Aug/25 12:00 AM
Task,SCRUM-150,10175,Build key management token validation service,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Score seat for speak hundred. Blood indeed reduce evening charge by smile war.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,13/Aug/25 12:00 AM,06/Aug/25 12:00 AM
Task,SCRUM-149,10174,Enhance notification system analytics and reporting,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Near no just little above.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,15/Aug/25 12:00 AM,06/Aug/25 12:00 AM
Task,SCRUM-148,10173,Implement limit orders core functionality,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Land set story.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,22/Aug/25 12:00 AM,06/Aug/25 12:00 AM
Task,SCRUM-147,10172,Add investment engine regulatory compliance checks,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Stuff morning inside off.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,To Do,,07/Oct/25 09:03 PM,07/Oct/25 09:03 PM,10/Aug/25 12:00 AM,06/Aug/25 12:00 AM
